brand;packagetype;prijstype;KanaalType;Actie_Type;Date;amount;ID;clusters
DS;DIGI;PROMO;vitrine;project;2020-04-30;92;18;middel
DS;DIGI;PROMO;vitrine;project;2020-05-31;47;18;klein
DS;DIGI;PROMO;vitrine;project;2020-06-30;37;18;klein
DS;DIGI;PROMO;vitrine;project;2020-07-31;39;18;klein
DS;DIGI;PROMO;vitrine;project;2020-08-31;39;18;klein
DS;DIGI;PROMO;vitrine;project;2020-09-30;41;18;klein
DS;DIGI;PROMO;vitrine;project;2020-10-31;54;18;klein
DS;DIGI;PROMO;vitrine;project;2020-11-30;62;18;middel
DS;DIGI;PROMO;vitrine;project;2020-12-31;36;18;klein
DS;DIGI;PROMO;vitrine;project;2021-01-31;35;18;klein
DS;DIGI;PROMO;vitrine;project;2021-02-28;39;18;klein
DS;DIGI;PROMO;vitrine;project;2021-03-31;49;18;klein
DS;DIGI;PROMO;vitrine;project;2021-04-30;32;18;klein
DS;DIGI;PROMO;vitrine;project;2021-05-31;35;18;klein
DS;DIGI;PROMO;vitrine;project;2021-06-30;24;18;klein
DS;DIGI;STUNT;korting;klantendienst;2019-10-31;17;21;klein
DS;DIGI;STUNT;korting;mailing;2015-10-31;15;22;klein
DS;DIGI;STUNT;korting;open comm;2016-10-31;147;23;groot
DS;DIGI;STUNT;korting;open comm;2016-11-30;44;23;middel
DS;DIGI;STUNT;korting;open comm;2017-03-31;25;23;klein
DS;DIGI;STUNT;korting;open comm;2017-04-30;57;23;middel
DS;DIGI;STUNT;korting;open comm;2017-05-31;26;23;klein
DS;DIGI;STUNT;korting;open comm;2017-06-30;15;23;klein
DS;DIGI;STUNT;korting;open comm;2017-07-31;9;23;klein
DS;DIGI;STUNT;korting;open comm;2017-08-31;24;23;klein
DS;DIGI;STUNT;korting;open comm;2017-09-30;13;23;klein
DS;DIGI;STUNT;korting;open comm;2017-10-31;15;23;klein
DS;DIGI;STUNT;korting;open comm;2017-11-30;17;23;klein
DS;DIGI;STUNT;korting;open comm;2018-01-31;7;23;klein
DS;DIGI;STUNT;korting;open comm;2018-02-28;6;23;klein
DS;DIGI;STUNT;korting;overig;2015-02-28;16;24;middel
DS;DIGI;STUNT;korting;overig;2015-07-31;16;24;middel
DS;DIGI;STUNT;korting;overig;2015-08-31;10;24;klein
DS;DIGI;STUNT;korting;overig;2015-09-30;15;24;middel
DS;DIGI;STUNT;korting;overig;2015-10-31;35;24;groot
DS;DIGI;STUNT;korting;overig;2015-11-30;10;24;klein
DS;DIGI;STUNT;korting;project;2014-07-31;164;25;groot
DS;DIGI;STUNT;korting;project;2014-08-31;185;25;groot
DS;DIGI;STUNT;korting;project;2014-09-30;145;25;groot
DS;DIGI;STUNT;korting;project;2014-10-31;121;25;groot
DS;DIGI;STUNT;korting;project;2014-11-30;72;25;middel
DS;DIGI;STUNT;korting;project;2014-12-31;53;25;middel
DS;DIGI;STUNT;korting;project;2015-01-31;84;25;middel
DS;DIGI;STUNT;korting;project;2015-02-28;79;25;middel
DS;DIGI;STUNT;korting;project;2015-03-31;88;25;middel
DS;DIGI;STUNT;korting;project;2015-04-30;82;25;middel
DS;DIGI;STUNT;korting;project;2015-05-31;68;25;middel
DS;DIGI;STUNT;korting;project;2015-06-30;29;25;klein
DS;DIGI;STUNT;korting;project;2015-07-31;14;25;klein
DS;DIGI;STUNT;korting;project;2015-08-31;20;25;klein
DS;DIGI;STUNT;korting;project;2015-09-30;24;25;klein
DS;DIGI;STUNT;korting;project;2015-10-31;51;25;middel
DS;DIGI;STUNT;korting;project;2015-11-30;22;25;klein
DS;DIGI;STUNT;korting;project;2015-12-31;25;25;klein
DS;DIGI;STUNT;korting;project;2016-01-31;43;25;klein
DS;DIGI;STUNT;korting;project;2016-02-29;20;25;klein
DS;DIGI;STUNT;korting;project;2016-03-31;28;25;klein
DS;DIGI;STUNT;korting;project;2016-04-30;14;25;klein
DS;DIGI;STUNT;korting;project;2016-05-31;11;25;klein
DS;DIGI;STUNT;korting;project;2016-06-30;24;25;klein
DS;DIGI;STUNT;korting;project;2016-07-31;23;25;klein
DS;DIGI;STUNT;korting;project;2016-08-31;6;25;klein
DS;DIGI;STUNT;korting;project;2017-02-28;8;25;klein
DS;DIGI;STUNT;korting;project;2017-03-31;9;25;klein
DS;DIGI;STUNT;tolpoort;project;2019-02-28;9;26;klein
DS;DIGI;STUNT;tolpoort;project;2019-03-31;10;26;klein
DS;DIGI;STUNT;tolpoort;project;2019-04-30;12;26;klein
DS;DIGI;STUNT;tolpoort;project;2019-05-31;151;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-06-30;259;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-07-31;177;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-08-31;219;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-09-30;190;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-10-31;216;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-11-30;231;26;middel
DS;DIGI;STUNT;tolpoort;project;2019-12-31;220;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-01-31;265;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-02-29;227;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-03-31;938;26;groot
DS;DIGI;STUNT;tolpoort;project;2020-04-30;1039;26;groot
DS;DIGI;STUNT;tolpoort;project;2020-05-31;367;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-06-30;193;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-07-31;223;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-08-31;194;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-09-30;179;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-10-31;166;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-11-30;154;26;middel
DS;DIGI;STUNT;tolpoort;project;2020-12-31;140;26;middel
DS;DIGI;STUNT;tolpoort;project;2021-01-31;161;26;middel
DS;DIGI;STUNT;tolpoort;project;2021-02-28;132;26;klein
DS;DIGI;STUNT;tolpoort;project;2021-03-31;173;26;middel
DS;DIGI;STUNT;tolpoort;project;2021-04-30;117;26;klein
DS;DIGI;STUNT;tolpoort;project;2021-05-31;105;26;klein
DS;DIGI;STUNT;tolpoort;project;2021-06-30;76;26;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2015-06-30;26;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2015-07-31;45;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2015-08-31;32;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2015-09-30;74;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2015-10-31;57;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2015-11-30;67;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2015-12-31;42;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2016-01-31;135;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2016-02-29;58;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2016-03-31;114;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2016-04-30;105;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2016-05-31;174;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2016-06-30;195;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2016-07-31;137;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2016-08-31;60;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2016-09-30;20;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2016-10-31;62;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2016-11-30;18;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2016-12-31;9;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2017-01-31;8;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2017-02-28;6;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2017-03-31;7;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2017-06-30;8;27;klein
DS;DIGI;STUNT;tolpoort;tolpoort;2017-07-31;52;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2017-08-31;157;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2017-09-30;99;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2017-10-31;102;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2017-11-30;120;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2017-12-31;117;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2018-01-31;116;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2018-02-28;86;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-03-31;92;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-04-30;51;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-05-31;66;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-06-30;113;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2018-07-31;65;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-08-31;113;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2018-09-30;81;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-10-31;101;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2018-11-30;74;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2018-12-31;104;27;groot
DS;DIGI;STUNT;tolpoort;tolpoort;2019-01-31;84;27;middel
DS;DIGI;STUNT;tolpoort;tolpoort;2019-02-28;21;27;klein
DS;DIGI;STUNT;vitrine;overig;2016-01-31;67;28;middel
DS;DIGI;STUNT;vitrine;overig;2016-02-29;59;28;middel
DS;DIGI;STUNT;vitrine;overig;2016-03-31;60;28;middel
DS;DIGI;STUNT;vitrine;overig;2016-04-30;50;28;klein
DS;DIGI;STUNT;vitrine;overig;2016-05-31;72;28;groot
DS;DIGI;STUNT;vitrine;overig;2016-06-30;59;28;middel
DS;DIGI;STUNT;vitrine;overig;2016-07-31;80;28;groot
DS;DIGI;STUNT;vitrine;overig;2016-08-31;48;28;klein
DS;DIGI;STUNT;vitrine;overig;2016-09-30;88;28;groot
DS;DIGI;STUNT;vitrine;overig;2016-10-31;54;28;middel
DS;DIGI;STUNT;vitrine;overig;2016-11-30;43;28;klein
DS;DIGI;STUNT;vitrine;overig;2016-12-31;41;28;klein
DS;DIGI;STUNT;vitrine;project;2015-06-30;18;29;klein
DS;DIGI;STUNT;vitrine;project;2015-07-31;61;29;middel
DS;DIGI;STUNT;vitrine;project;2015-08-31;47;29;middel
DS;DIGI;STUNT;vitrine;project;2015-09-30;69;29;middel
DS;DIGI;STUNT;vitrine;project;2015-10-31;53;29;middel
DS;DIGI;STUNT;vitrine;project;2015-11-30;89;29;middel
DS;DIGI;STUNT;vitrine;project;2015-12-31;58;29;middel
DS;DIGI;STUNT;vitrine;project;2016-01-31;40;29;middel
DS;DIGI;STUNT;vitrine;project;2017-02-28;8;29;klein
DS;DIGI;STUNT;vitrine;project;2017-03-31;20;29;klein
DS;DIGI;STUNT;vitrine;project;2017-04-30;10;29;klein
DS;DIGI;STUNT;vitrine;project;2017-05-31;23;29;klein
DS;DIGI;STUNT;vitrine;project;2017-06-30;24;29;klein
DS;DIGI;STUNT;vitrine;project;2017-07-31;25;29;klein
DS;DIGI;STUNT;vitrine;project;2017-08-31;30;29;klein
DS;DIGI;STUNT;vitrine;project;2017-09-30;24;29;klein
DS;DIGI;STUNT;vitrine;project;2017-10-31;41;29;middel
DS;DIGI;STUNT;vitrine;project;2017-11-30;44;29;middel
DS;DIGI;STUNT;vitrine;project;2017-12-31;33;29;klein
DS;DIGI;STUNT;vitrine;project;2018-01-31;56;29;middel
DS;DIGI;STUNT;vitrine;project;2018-02-28;32;29;klein
DS;DIGI;STUNT;vitrine;project;2018-03-31;41;29;middel
DS;DIGI;STUNT;vitrine;project;2018-04-30;27;29;klein
DS;DIGI;STUNT;vitrine;project;2018-05-31;44;29;middel
DS;DIGI;STUNT;vitrine;project;2018-06-30;58;29;middel
DS;DIGI;STUNT;vitrine;project;2018-07-31;35;29;klein
DS;DIGI;STUNT;vitrine;project;2018-08-31;46;29;middel
DS;DIGI;STUNT;vitrine;project;2018-09-30;42;29;middel
DS;DIGI;STUNT;vitrine;project;2018-10-31;67;29;middel
DS;DIGI;STUNT;vitrine;project;2018-11-30;56;29;middel
DS;DIGI;STUNT;vitrine;project;2018-12-31;49;29;middel
DS;DIGI;STUNT;vitrine;project;2019-01-31;42;29;middel
DS;DIGI;STUNT;vitrine;project;2019-02-28;34;29;klein
DS;DIGI;STUNT;vitrine;project;2019-03-31;39;29;middel
DS;DIGI;STUNT;vitrine;project;2019-04-30;29;29;klein
DS;DIGI;STUNT;vitrine;project;2019-05-31;42;29;middel
DS;DIGI;STUNT;vitrine;project;2019-06-30;44;29;middel
DS;DIGI;STUNT;vitrine;project;2019-07-31;16;29;klein
DS;DIGI;STUNT;vitrine;project;2019-08-31;32;29;klein
DS;DIGI;STUNT;vitrine;project;2019-09-30;36;29;klein
DS;DIGI;STUNT;vitrine;project;2019-10-31;30;29;klein
DS;DIGI;STUNT;vitrine;project;2019-11-30;34;29;klein
DS;DIGI;STUNT;vitrine;project;2019-12-31;30;29;klein
DS;DIGI;STUNT;vitrine;project;2020-01-31;24;29;klein
DS;DIGI;STUNT;vitrine;project;2020-02-29;30;29;klein
DS;DIGI;STUNT;vitrine;project;2020-03-31;147;29;groot
DS;DIGI;STUNT;vitrine;project;2020-04-30;129;29;groot
DS;DIGI;STUNT;vitrine;project;2020-05-31;64;29;middel
DS;DIGI;STUNT;vitrine;project;2020-06-30;48;29;middel
DS;DIGI;STUNT;vitrine;project;2020-07-31;55;29;middel
DS;DIGI;STUNT;vitrine;project;2020-08-31;28;29;klein
DS;DIGI;STUNT;vitrine;project;2020-09-30;41;29;middel
DS;DIGI;STUNT;vitrine;project;2020-10-31;25;29;klein
DS;DIGI;STUNT;vitrine;project;2020-11-30;38;29;middel
DS;DIGI;STUNT;vitrine;project;2020-12-31;23;29;klein
DS;DIGI;STUNT;vitrine;project;2021-01-31;23;29;klein
DS;DIGI;STUNT;vitrine;project;2021-02-28;15;29;klein
DS;DIGI;STUNT;vitrine;project;2021-03-31;21;29;klein
DS;DIGI;STUNT;vitrine;project;2021-04-30;18;29;klein
DS;DIGI;STUNT;vitrine;project;2021-05-31;22;29;klein
DS;DIGI;STUNT;vitrine;project;2021-06-30;10;29;klein
DS;FULL;BASE;gratis maanden;Gratis maanden;2013-11-30;7;30;klein
DS;FULL;BASE;gratis maanden;mailing;2013-11-30;6;31;klein
DS;FULL;BASE;korting;klantendienst;2019-01-31;9;32;klein
DS;FULL;BASE;korting;klantendienst;2019-02-28;11;32;klein
DS;FULL;BASE;korting;klantendienst;2019-03-31;13;32;klein
DS;FULL;BASE;korting;klantendienst;2019-04-30;8;32;klein
DS;FULL;BASE;korting;klantendienst;2019-05-31;14;32;klein
DS;FULL;BASE;korting;klantendienst;2019-06-30;18;32;klein
DS;FULL;BASE;korting;klantendienst;2019-07-31;19;32;klein
DS;FULL;BASE;korting;klantendienst;2019-08-31;20;32;klein
DS;FULL;BASE;korting;klantendienst;2019-09-30;15;32;klein
DS;FULL;BASE;korting;klantendienst;2019-10-31;20;32;klein
DS;FULL;BASE;korting;klantendienst;2019-11-30;14;32;klein
DS;FULL;BASE;korting;klantendienst;2019-12-31;19;32;klein
DS;FULL;BASE;korting;klantendienst;2020-01-31;53;32;middel
DS;FULL;BASE;korting;klantendienst;2020-02-29;48;32;middel
DS;FULL;BASE;korting;klantendienst;2020-03-31;64;32;middel
DS;FULL;BASE;korting;klantendienst;2020-04-30;80;32;groot
DS;FULL;BASE;korting;klantendienst;2020-05-31;75;32;groot
DS;FULL;BASE;korting;klantendienst;2020-06-30;69;32;groot
DS;FULL;BASE;korting;klantendienst;2020-07-31;50;32;middel
DS;FULL;BASE;korting;klantendienst;2020-08-31;57;32;middel
DS;FULL;BASE;korting;klantendienst;2020-09-30;71;32;groot
DS;FULL;BASE;korting;klantendienst;2020-10-31;58;32;middel
DS;FULL;BASE;korting;klantendienst;2020-11-30;51;32;middel
DS;FULL;BASE;korting;klantendienst;2020-12-31;58;32;middel
DS;FULL;BASE;korting;klantendienst;2021-01-31;72;32;groot
DS;FULL;BASE;korting;klantendienst;2021-02-28;83;32;groot
DS;FULL;BASE;korting;klantendienst;2021-03-31;83;32;groot
DS;FULL;BASE;korting;klantendienst;2021-04-30;67;32;groot
DS;FULL;BASE;korting;klantendienst;2021-05-31;58;32;middel
DS;FULL;BASE;korting;klantendienst;2021-06-30;55;32;middel
DS;FULL;BASE;korting;mailing;2013-11-30;113;33;middel
DS;FULL;BASE;korting;mailing;2013-12-31;125;33;groot
DS;FULL;BASE;korting;mailing;2014-01-31;6;33;klein
DS;FULL;BASE;korting;overig;2013-11-30;23;34;klein
DS;FULL;BASE;korting;overig;2013-12-31;25;34;middel
DS;FULL;BASE;korting;project;2018-03-31;6;35;klein
DS;FULL;BASE;korting;project;2018-04-30;34;35;klein
DS;FULL;BASE;korting;project;2018-05-31;50;35;middel
DS;FULL;BASE;korting;project;2018-06-30;60;35;middel
DS;FULL;BASE;korting;project;2018-07-31;53;35;middel
DS;FULL;BASE;korting;project;2018-08-31;64;35;middel
DS;FULL;BASE;korting;project;2018-09-30;90;35;groot
DS;FULL;BASE;korting;project;2018-10-31;74;35;groot
DS;FULL;BASE;korting;project;2018-11-30;67;35;middel
DS;FULL;BASE;korting;project;2018-12-31;60;35;middel
DS;FULL;BASE;korting;project;2019-01-31;56;35;middel
DS;FULL;BASE;korting;project;2019-02-28;19;35;klein
DS;FULL;BASE;korting;project;2019-03-31;12;35;klein
DS;FULL;BASE;korting;project;2019-04-30;17;35;klein
DS;FULL;BASE;vitrine;overig;2013-08-31;7;36;klein
DS;FULL;BASE;vitrine;overig;2013-10-31;7;36;klein
DS;FULL;BASE;vitrine;overig;2013-11-30;142;36;middel
DS;FULL;BASE;vitrine;overig;2013-12-31;151;36;groot
DS;FULL;BASE;vitrine;overig;2018-09-30;8;36;klein
DS;FULL;BASE;vitrine;project;2014-01-31;67;37;groot
DS;FULL;BASE;vitrine;project;2014-02-28;40;37;middel
DS;FULL;BASE;vitrine;project;2014-03-31;28;37;middel
DS;FULL;BASE;vitrine;project;2014-04-30;25;37;middel
DS;FULL;BASE;vitrine;project;2014-05-31;39;37;middel
DS;FULL;BASE;vitrine;project;2014-06-30;24;37;klein
DS;FULL;BASE;vitrine;project;2014-07-31;28;37;middel
DS;FULL;BASE;vitrine;project;2014-08-31;36;37;middel
DS;FULL;BASE;vitrine;project;2014-09-30;49;37;groot
DS;FULL;BASE;vitrine;project;2014-10-31;57;37;groot
DS;FULL;BASE;vitrine;project;2014-11-30;43;37;middel
DS;FULL;BASE;vitrine;project;2014-12-31;29;37;middel
DS;FULL;BASE;vitrine;project;2015-01-31;61;37;groot
DS;FULL;BASE;vitrine;project;2015-02-28;22;37;klein
DS;FULL;BASE;vitrine;project;2015-03-31;41;37;middel
DS;FULL;BASE;vitrine;project;2015-04-30;22;37;klein
DS;FULL;BASE;vitrine;project;2015-05-31;26;37;middel
DS;FULL;BASE;vitrine;project;2015-06-30;27;37;middel
DS;FULL;BASE;vitrine;project;2015-07-31;23;37;klein
DS;FULL;BASE;vitrine;project;2015-08-31;25;37;middel
DS;FULL;BASE;vitrine;project;2015-09-30;46;37;groot
DS;FULL;BASE;vitrine;project;2015-10-31;38;37;middel
DS;FULL;BASE;vitrine;project;2015-11-30;20;37;klein
DS;FULL;BASE;vitrine;project;2015-12-31;15;37;klein
DS;FULL;BASE;vitrine;project;2016-01-31;62;37;groot
DS;FULL;BASE;vitrine;project;2016-02-29;21;37;klein
DS;FULL;BASE;vitrine;project;2016-03-31;33;37;middel
DS;FULL;BASE;vitrine;project;2016-04-30;21;37;klein
DS;FULL;BASE;vitrine;project;2016-05-31;31;37;middel
DS;FULL;BASE;vitrine;project;2016-06-30;36;37;middel
DS;FULL;BASE;vitrine;project;2016-07-31;16;37;klein
DS;FULL;BASE;vitrine;project;2016-08-31;22;37;klein
DS;FULL;BASE;vitrine;project;2016-09-30;40;37;middel
DS;FULL;BASE;vitrine;project;2016-10-31;35;37;middel
DS;FULL;BASE;vitrine;project;2016-11-30;30;37;middel
DS;FULL;BASE;vitrine;project;2016-12-31;21;37;klein
DS;FULL;BASE;vitrine;project;2017-01-31;27;37;middel
DS;FULL;BASE;vitrine;project;2017-02-28;20;37;klein
DS;FULL;BASE;vitrine;project;2017-03-31;16;37;klein
DS;FULL;BASE;vitrine;project;2017-04-30;13;37;klein
DS;FULL;BASE;vitrine;project;2017-05-31;18;37;klein
DS;FULL;BASE;vitrine;project;2017-06-30;18;37;klein
DS;FULL;BASE;vitrine;project;2017-07-31;12;37;klein
DS;FULL;BASE;vitrine;project;2017-08-31;15;37;klein
DS;FULL;BASE;vitrine;project;2017-09-30;27;37;middel
DS;FULL;BASE;vitrine;project;2017-10-31;12;37;klein
DS;FULL;BASE;vitrine;project;2017-11-30;24;37;klein
DS;FULL;BASE;vitrine;project;2017-12-31;20;37;klein
DS;FULL;BASE;vitrine;project;2018-01-31;19;37;klein
DS;FULL;BASE;vitrine;project;2018-02-28;6;37;klein
DS;FULL;BASE;vitrine;project;2018-03-31;17;37;klein
DS;FULL;BASE;vitrine;project;2018-04-30;14;37;klein
DS;FULL;BASE;vitrine;project;2018-05-31;24;37;klein
DS;FULL;BASE;vitrine;project;2018-06-30;16;37;klein
DS;FULL;BASE;vitrine;project;2018-07-31;19;37;klein
DS;FULL;BASE;vitrine;project;2018-08-31;21;37;klein
DS;FULL;BASE;vitrine;project;2018-09-30;16;37;klein
DS;FULL;BASE;vitrine;project;2018-10-31;19;37;klein
DS;FULL;BASE;vitrine;project;2018-11-30;18;37;klein
DS;FULL;BASE;vitrine;project;2018-12-31;15;37;klein
DS;FULL;BASE;vitrine;project;2019-01-31;23;37;klein
DS;FULL;BASE;vitrine;project;2019-02-28;20;37;klein
DS;FULL;BASE;vitrine;project;2019-03-31;20;37;klein
DS;FULL;BASE;vitrine;project;2019-04-30;16;37;klein
DS;FULL;BASE;vitrine;project;2019-05-31;11;37;klein
DS;FULL;BASE;vitrine;project;2019-06-30;15;37;klein
DS;FULL;BASE;vitrine;project;2019-07-31;15;37;klein
DS;FULL;BASE;vitrine;project;2019-08-31;14;37;klein
DS;FULL;BASE;vitrine;project;2019-09-30;16;37;klein
DS;FULL;BASE;vitrine;project;2019-10-31;20;37;klein
DS;FULL;BASE;vitrine;project;2019-11-30;13;37;klein
DS;FULL;BASE;vitrine;project;2019-12-31;16;37;klein
DS;FULL;BASE;vitrine;project;2020-01-31;25;37;middel
DS;FULL;BASE;vitrine;project;2020-02-29;12;37;klein
DS;FULL;BASE;vitrine;project;2020-03-31;36;37;middel
DS;FULL;BASE;vitrine;project;2020-04-30;16;37;klein
DS;FULL;BASE;vitrine;project;2020-05-31;10;37;klein
DS;FULL;BASE;vitrine;project;2020-06-30;12;37;klein
DS;FULL;BASE;vitrine;project;2020-07-31;12;37;klein
DS;FULL;BASE;vitrine;project;2020-08-31;14;37;klein
DS;FULL;BASE;vitrine;project;2020-09-30;13;37;klein
DS;FULL;BASE;vitrine;project;2020-10-31;23;37;klein
DS;FULL;BASE;vitrine;project;2020-11-30;19;37;klein
DS;FULL;BASE;vitrine;project;2020-12-31;10;37;klein
DS;FULL;BASE;vitrine;project;2021-01-31;16;37;klein
DS;FULL;BASE;vitrine;project;2021-02-28;9;37;klein
DS;FULL;BASE;vitrine;project;2021-03-31;7;37;klein
DS;FULL;BASE;vitrine;project;2021-04-30;14;37;klein
DS;FULL;BASE;vitrine;project;2021-06-30;10;37;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-01-31;23;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-02-28;85;38;groot
DS;FULL;PROMO;geschenk;geschenkactie;2014-03-31;15;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-04-30;14;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-05-31;26;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-06-30;44;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2014-07-31;16;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-08-31;10;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-09-30;27;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-10-31;11;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-11-30;6;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2014-12-31;12;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-01-31;111;38;groot
DS;FULL;PROMO;geschenk;geschenkactie;2015-02-28;46;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2015-03-31;29;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2015-04-30;17;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-05-31;10;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-06-30;8;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-07-31;10;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-08-31;10;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-09-30;8;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-10-31;11;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-11-30;8;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2015-12-31;16;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2016-01-31;134;38;groot
DS;FULL;PROMO;geschenk;geschenkactie;2016-02-29;51;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2016-03-31;49;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2016-04-30;15;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2016-05-31;6;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2016-11-30;8;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2016-12-31;29;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2017-01-31;114;38;groot
DS;FULL;PROMO;geschenk;geschenkactie;2017-02-28;51;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2017-03-31;29;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2017-04-30;9;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2017-07-31;8;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2017-08-31;6;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2017-09-30;9;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2017-11-30;13;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2017-12-31;43;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2018-01-31;161;38;groot
DS;FULL;PROMO;geschenk;geschenkactie;2018-02-28;52;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2018-03-31;24;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2018-04-30;11;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2018-05-31;25;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2018-06-30;35;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2018-08-31;10;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2018-10-31;12;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2018-11-30;13;38;klein
DS;FULL;PROMO;geschenk;geschenkactie;2018-12-31;40;38;middel
DS;FULL;PROMO;geschenk;geschenkactie;2019-01-31;96;38;groot
