Date;included;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month
2021-11-30;0;DS;DIGI;STUNT;korting;klantendienst;klein;14;11
2021-11-30;0;DS;DIGI;STUNT;korting;klantendienst;middel;29;11
2021-11-30;0;DS;DIGI;STUNT;korting;mailing;klein;105;11
2021-11-30;0;DS;DIGI;STUNT;korting;open comm;groot;1470;11
2021-11-30;0;DS;DIGI;STUNT;korting;open comm;klein;109;11
2021-11-30;0;DS;DIGI;STUNT;korting;open comm;middel;414;11
2021-11-30;0;DS;DIGI;STUNT;korting;overig;groot;275;11
2021-11-30;0;DS;DIGI;STUNT;korting;overig;klein;30;11
2021-11-30;0;DS;DIGI;STUNT;korting;overig;middel;84;11
2021-11-30;0;DS;DIGI;STUNT;korting;project;groot;443;11
2021-11-30;0;DS;DIGI;STUNT;korting;project;klein;30;11
2021-11-30;0;DS;DIGI;STUNT;korting;project;middel;345;11
2021-11-30;0;DS;DIGI;STUNT;tolpoort;project;groot;5000;11
2021-11-30;0;DS;DIGI;STUNT;tolpoort;project;klein;189;11
2021-11-30;0;DS;DIGI;STUNT;tolpoort;project;middel;1327;11
2021-11-30;0;DS;DIGI;STUNT;tolpoort;tolpoort;groot;946;11
2021-11-30;0;DS;DIGI;STUNT;tolpoort;tolpoort;klein;66;11
2021-11-30;0;DS;DIGI;STUNT;tolpoort;tolpoort;middel;477;11
2021-11-30;0;DS;DIGI;STUNT;vitrine;overig;groot;235;11
2021-11-30;0;DS;DIGI;STUNT;vitrine;overig;klein;15;11
2021-11-30;0;DS;DIGI;STUNT;vitrine;overig;middel;159;11
2021-11-30;0;DS;DIGI;STUNT;vitrine;project;groot;1967;11
2021-11-30;0;DS;DIGI;STUNT;vitrine;project;klein;157;11
2021-11-30;0;DS;DIGI;STUNT;vitrine;project;middel;638;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;klantendienst;groot;299;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;klantendienst;klein;68;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;klantendienst;middel;178;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;open comm;klein;12;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;project;groot;471;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;project;klein;53;11
2021-11-30;0;DS;FRACTIONS;BASE;korting;project;middel;281;11
2021-11-30;0;DS;FRACTIONS;BASE;vitrine;overig;groot;15;11
2021-11-30;0;DS;FRACTIONS;BASE;vitrine;project;groot;813;11
2021-11-30;0;DS;FRACTIONS;BASE;vitrine;project;klein;70;11
2021-11-30;0;DS;FRACTIONS;BASE;vitrine;project;middel;344;11
2021-11-30;0;DS;FRACTIONS;None;korting;klantendienst;klein;29;11
2021-11-30;0;DS;FRACTIONS;None;korting;winback;klein;10;11
2021-11-30;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;groot;182;11
2021-11-30;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;klein;30;11
2021-11-30;0;DS;FRACTIONS;PROMO;geschenk;geschenkactie;middel;80;11
2021-11-30;0;DS;FRACTIONS;PROMO;gratis maanden;Gratis maanden;klein;16;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;klantendienst;groot;135;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;klantendienst;klein;24;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;klantendienst;middel;76;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;mailing;groot;28;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;mailing;klein;14;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;mailing;middel;21;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;overig;middel;10;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;project;groot;4049;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;project;klein;62;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;project;middel;1473;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;student;groot;336;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;student;klein;39;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;student;middel;168;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;winback;groot;171;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;winback;klein;28;11
2021-11-30;0;DS;FRACTIONS;PROMO;korting;winback;middel;73;11
2021-11-30;0;DS;FRACTIONS;PROMO;vitrine;overig;klein;15;11
2021-11-30;0;DS;FRACTIONS;PROMO;vitrine;project;groot;483;11
2021-11-30;0;DS;FRACTIONS;PROMO;vitrine;project;klein;96;11
2021-11-30;0;DS;FRACTIONS;PROMO;vitrine;project;middel;218;11
2021-11-30;0;DS;FRACTIONS;STUNT;vitrine;project;groot;406;11
2021-11-30;0;DS;FRACTIONS;STUNT;vitrine;project;klein;50;11
2021-11-30;0;DS;FRACTIONS;STUNT;vitrine;project;middel;150;11
2021-11-30;0;DS;FULL;BASE;korting;klantendienst;groot;1249;11
2021-11-30;0;DS;FULL;BASE;korting;klantendienst;klein;70;11
2021-11-30;0;DS;FULL;BASE;korting;klantendienst;middel;640;11
2021-11-30;0;DS;FULL;BASE;korting;open comm;klein;12;11
2021-11-30;0;DS;FULL;BASE;korting;open comm;middel;15;11
2021-11-30;0;DS;FULL;BASE;korting;overig;klein;10;11
2021-11-30;0;DS;FULL;BASE;korting;project;groot;2749;11
2021-11-30;0;DS;FULL;BASE;korting;project;klein;171;11
2021-11-30;0;DS;FULL;BASE;korting;project;middel;1835;11
2021-11-30;0;DS;FULL;BASE;korting;student;klein;12;11
2021-11-30;0;DS;FULL;BASE;korting;winback;klein;10;11
2021-11-30;0;DS;FULL;BASE;korting;winback;middel;16;11
2021-11-30;0;DS;FULL;BASE;vitrine;overig;groot;91;11
2021-11-30;0;DS;FULL;BASE;vitrine;overig;klein;15;11
2021-11-30;0;DS;FULL;BASE;vitrine;overig;middel;31;11
2021-11-30;0;DS;FULL;BASE;vitrine;project;groot;554;11
2021-11-30;0;DS;FULL;BASE;vitrine;project;klein;183;11
2021-11-30;0;DS;FULL;BASE;vitrine;project;middel;332;11
2021-11-30;0;DS;FULL;None;korting;open comm;klein;12;11
2021-11-30;0;DS;FULL;PROMO;geschenk;geschenkactie;groot;684;11
2021-11-30;0;DS;FULL;PROMO;geschenk;geschenkactie;klein;59;11
2021-11-30;0;DS;FULL;PROMO;geschenk;geschenkactie;middel;254;11
2021-11-30;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;groot;410;11
2021-11-30;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;klein;94;11
2021-11-30;0;DS;FULL;PROMO;gratis maanden;Gratis maanden;middel;234;11
2021-11-30;0;DS;FULL;PROMO;gratis maanden;mailing;groot;72;11
2021-11-30;0;DS;FULL;PROMO;gratis maanden;mailing;klein;21;11
2021-11-30;0;DS;FULL;PROMO;gratis maanden;mailing;middel;48;11
2021-11-30;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;groot;479;11
2021-11-30;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;klein;25;11
2021-11-30;0;DS;FULL;PROMO;koppelverkoop;koppelverkoop;middel;170;11
2021-11-30;0;DS;FULL;PROMO;koppelverkoop;open comm;groot;529;11
2021-11-30;0;DS;FULL;PROMO;koppelverkoop;open comm;klein;60;11
2021-11-30;0;DS;FULL;PROMO;koppelverkoop;open comm;middel;312;11
2021-11-30;0;DS;FULL;PROMO;korting;content;groot;1103;11
2021-11-30;0;DS;FULL;PROMO;korting;content;klein;103;11
2021-11-30;0;DS;FULL;PROMO;korting;content;middel;446;11
2021-11-30;0;DS;FULL;PROMO;korting;klantendienst;groot;1150;11
2021-11-30;0;DS;FULL;PROMO;korting;klantendienst;klein;112;11
2021-11-30;0;DS;FULL;PROMO;korting;klantendienst;middel;394;11
2021-11-30;0;DS;FULL;PROMO;korting;mailing;groot;1509;11
2021-11-30;0;DS;FULL;PROMO;korting;mailing;klein;134;11
2021-11-30;0;DS;FULL;PROMO;korting;mailing;middel;475;11
2021-11-30;0;DS;FULL;PROMO;korting;open comm;groot;495;11
2021-11-30;0;DS;FULL;PROMO;korting;open comm;klein;23;11
2021-11-30;0;DS;FULL;PROMO;korting;open comm;middel;186;11
2021-11-30;0;DS;FULL;PROMO;korting;overig;groot;734;11
2021-11-30;0;DS;FULL;PROMO;korting;overig;klein;40;11
2021-11-30;0;DS;FULL;PROMO;korting;overig;middel;182;11
2021-11-30;0;DS;FULL;PROMO;korting;project;groot;3137;11
2021-11-30;0;DS;FULL;PROMO;korting;project;klein;555;11
2021-11-30;0;DS;FULL;PROMO;korting;project;middel;1538;11
2021-11-30;0;DS;FULL;PROMO;korting;student;groot;1033;11
2021-11-30;0;DS;FULL;PROMO;korting;student;klein;62;11
2021-11-30;0;DS;FULL;PROMO;korting;student;middel;420;11
2021-11-30;0;DS;FULL;PROMO;korting;winback;groot;1268;11
2021-11-30;0;DS;FULL;PROMO;korting;winback;klein;156;11
2021-11-30;0;DS;FULL;PROMO;korting;winback;middel;688;11
2021-11-30;0;DS;FULL;PROMO;overig;student;groot;204;11
2021-11-30;0;DS;FULL;PROMO;overig;student;klein;59;11
2021-11-30;0;DS;FULL;PROMO;overig;student;middel;126;11
2021-11-30;0;DS;FULL;PROMO;stunt;open comm;groot;156;11
2021-11-30;0;DS;FULL;PROMO;stunt;open comm;klein;15;11
2021-11-30;0;DS;FULL;PROMO;stunt;open comm;middel;118;11
2021-11-30;0;DS;FULL;PROMO;stunt;project;groot;61;11
2021-11-30;0;DS;FULL;PROMO;stunt;project;klein;17;11
2021-11-30;0;DS;FULL;PROMO;stunt;project;middel;51;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;overig;groot;80;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;overig;klein;14;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;overig;middel;46;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;project;groot;20;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;project;klein;10;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;project;middel;14;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;tolpoort;groot;115;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;tolpoort;klein;22;11
2021-11-30;0;DS;FULL;PROMO;tolpoort;tolpoort;middel;59;11
2021-11-30;0;DS;FULL;PROMO;vitrine;geschenkactie;groot;102;11
2021-11-30;0;DS;FULL;PROMO;vitrine;geschenkactie;klein;31;11
2021-11-30;0;DS;FULL;PROMO;vitrine;geschenkactie;middel;47;11
2021-11-30;0;DS;FULL;PROMO;vitrine;overig;groot;45;11
2021-11-30;0;DS;FULL;PROMO;vitrine;overig;klein;15;11
2021-11-30;0;DS;FULL;PROMO;vitrine;overig;middel;30;11
2021-11-30;0;DS;FULL;PROMO;vitrine;project;groot;1340;11
2021-11-30;0;DS;FULL;PROMO;vitrine;project;klein;372;11
2021-11-30;0;DS;FULL;PROMO;vitrine;project;middel;661;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;Gratis maanden;groot;4329;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;Gratis maanden;klein;172;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;Gratis maanden;middel;1698;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;mailing;klein;161;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;mailing;middel;1095;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;project;klein;10;11
2021-11-30;0;DS;FULL;SPONSOR;gratis maanden;project;middel;21;11
2021-11-30;0;DS;FULL;SPONSOR;korting;overig;klein;20;11
2021-11-30;0;DS;FULL;SPONSOR;korting;project;klein;11;11
2021-11-30;0;DS;FULL;SPONSOR;korting;project;middel;26;11
2021-11-30;0;DS;FULL;SPONSOR;vitrine;project;klein;11;11
2021-11-30;0;DS;FULL;SPONSOR;vitrine;project;middel;12;11
2021-11-30;0;DS;FULL;STUNT;korting;klantendienst;groot;58;11
2021-11-30;0;DS;FULL;STUNT;korting;klantendienst;klein;28;11
2021-11-30;0;DS;FULL;STUNT;korting;klantendienst;middel;29;11
2021-11-30;0;DS;FULL;STUNT;korting;open comm;groot;3569;11
2021-11-30;0;DS;FULL;STUNT;korting;open comm;klein;193;11
2021-11-30;0;DS;FULL;STUNT;korting;open comm;middel;1163;11
2021-11-30;0;DS;FULL;STUNT;korting;overig;groot;70;11
2021-11-30;0;DS;FULL;STUNT;korting;overig;klein;21;11
2021-11-30;0;DS;FULL;STUNT;korting;overig;middel;51;11
2021-11-30;0;DS;FULL;STUNT;korting;project;groot;52;11
2021-11-30;0;DS;FULL;STUNT;korting;project;klein;14;11
2021-11-30;0;DS;FULL;STUNT;korting;project;middel;26;11
2021-11-30;0;DS;FULL;STUNT;stunt;1week1euro;groot;136;11
2021-11-30;0;DS;FULL;STUNT;stunt;1week1euro;klein;62;11
2021-11-30;0;DS;FULL;STUNT;stunt;1week1euro;middel;82;11
2021-11-30;0;DS;FULL;STUNT;stunt;open comm;groot;102;11
2021-11-30;0;DS;FULL;STUNT;stunt;open comm;klein;11;11
2021-11-30;0;DS;FULL;STUNT;stunt;open comm;middel;75;11
2021-11-30;0;DS;FULL;STUNT;vitrine;project;groot;859;11
2021-11-30;0;DS;FULL;STUNT;vitrine;project;klein;195;11
2021-11-30;0;DS;FULL;STUNT;vitrine;project;middel;438;11
2021-11-30;0;DS;PLUS;BASE;korting;klantendienst;groot;656;11
2021-11-30;0;DS;PLUS;BASE;korting;klantendienst;klein;208;11
2021-11-30;0;DS;PLUS;BASE;korting;klantendienst;middel;464;11
2021-11-30;0;DS;PLUS;BASE;tolpoort;project;klein;16;11
2021-11-30;0;DS;PLUS;BASE;vitrine;project;groot;623;11
2021-11-30;0;DS;PLUS;BASE;vitrine;project;klein;21;11
2021-11-30;0;DS;PLUS;BASE;vitrine;project;middel;361;11
2021-11-30;0;DS;PLUS;PROMO;korting;klantendienst;groot;529;11
2021-11-30;0;DS;PLUS;PROMO;korting;klantendienst;klein;79;11
2021-11-30;0;DS;PLUS;PROMO;korting;klantendienst;middel;311;11
2021-11-30;0;DS;PLUS;PROMO;korting;overig;klein;15;11
2021-11-30;0;DS;PLUS;PROMO;korting;project;klein;12;11
2021-11-30;0;DS;PLUS;PROMO;korting;winback;groot;50;11
2021-11-30;0;DS;PLUS;PROMO;korting;winback;klein;13;11
2021-11-30;0;DS;PLUS;PROMO;korting;winback;middel;32;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;overig;groot;136;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;overig;klein;30;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;overig;middel;81;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;project;klein;16;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;tolpoort;groot;216;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;tolpoort;klein;27;11
2021-11-30;0;DS;PLUS;PROMO;tolpoort;tolpoort;middel;93;11
2021-11-30;0;DS;PLUS;PROMO;vitrine;project;groot;2408;11
2021-11-30;0;DS;PLUS;PROMO;vitrine;project;klein;174;11
2021-11-30;0;DS;PLUS;PROMO;vitrine;project;middel;1151;11
2021-11-30;0;DS;PLUS;STUNT;korting;overig;groot;63;11
2021-11-30;0;DS;PLUS;STUNT;korting;overig;klein;18;11
2021-11-30;0;DS;PLUS;STUNT;korting;overig;middel;46;11
2021-11-30;0;DS;PLUS;STUNT;tolpoort;project;groot;1204;11
2021-11-30;0;DS;PLUS;STUNT;tolpoort;project;klein;75;11
2021-11-30;0;DS;PLUS;STUNT;tolpoort;project;middel;568;11
2021-11-30;0;DS;Wedi;BASE;korting;klantendienst;groot;319;11
2021-11-30;0;DS;Wedi;BASE;korting;klantendienst;klein;96;11
2021-11-30;0;DS;Wedi;BASE;korting;klantendienst;middel;210;11
2021-11-30;0;DS;Wedi;BASE;korting;project;groot;234;11
2021-11-30;0;DS;Wedi;BASE;korting;project;klein;36;11
2021-11-30;0;DS;Wedi;BASE;korting;project;middel;138;11
2021-11-30;0;DS;Wedi;BASE;vitrine;project;groot;544;11
2021-11-30;0;DS;Wedi;BASE;vitrine;project;klein;48;11
2021-11-30;0;DS;Wedi;BASE;vitrine;project;middel;290;11
2021-11-30;0;DS;Wedi;None;vitrine;project;middel;19;11
2021-11-30;0;DS;Wedi;PROMO;gratis maanden;Gratis maanden;groot;406;11
2021-11-30;0;DS;Wedi;PROMO;gratis maanden;Gratis maanden;klein;33;11
2021-11-30;0;DS;Wedi;PROMO;gratis maanden;Gratis maanden;middel;278;11
2021-11-30;0;DS;Wedi;PROMO;gratis maanden;mailing;groot;32;11
2021-11-30;0;DS;Wedi;PROMO;gratis maanden;mailing;klein;15;11
2021-11-30;0;DS;Wedi;PROMO;gratis maanden;mailing;middel;25;11
2021-11-30;0;DS;Wedi;PROMO;koppelverkoop;koppelverkoop;groot;670;11
2021-11-30;0;DS;Wedi;PROMO;koppelverkoop;koppelverkoop;klein;14;11
2021-11-30;0;DS;Wedi;PROMO;koppelverkoop;koppelverkoop;middel;41;11
2021-11-30;0;DS;Wedi;PROMO;korting;klantendienst;groot;58;11
2021-11-30;0;DS;Wedi;PROMO;korting;klantendienst;klein;14;11
2021-11-30;0;DS;Wedi;PROMO;korting;klantendienst;middel;28;11
2021-11-30;0;DS;Wedi;PROMO;korting;mailing;groot;400;11
2021-11-30;0;DS;Wedi;PROMO;korting;mailing;klein;20;11
2021-11-30;0;DS;Wedi;PROMO;korting;mailing;middel;232;11
2021-11-30;0;DS;Wedi;PROMO;korting;overig;groot;208;11
2021-11-30;0;DS;Wedi;PROMO;korting;overig;klein;25;11
2021-11-30;0;DS;Wedi;PROMO;korting;overig;middel;121;11
2021-11-30;0;DS;Wedi;PROMO;korting;project;groot;366;11
2021-11-30;0;DS;Wedi;PROMO;korting;project;klein;35;11
2021-11-30;0;DS;Wedi;PROMO;korting;project;middel;161;11
2021-11-30;0;DS;Wedi;PROMO;korting;winback;groot;400;11
2021-11-30;0;DS;Wedi;PROMO;korting;winback;klein;46;11
2021-11-30;0;DS;Wedi;PROMO;korting;winback;middel;175;11
2021-11-30;0;DS;Wedi;PROMO;vitrine;project;groot;1207;11
2021-11-30;0;DS;Wedi;PROMO;vitrine;project;klein;31;11
2021-11-30;0;DS;Wedi;PROMO;vitrine;project;middel;750;11
2021-11-30;0;DS;ZADI;BASE;gratis maanden;Gratis maanden;klein;11;11
2021-11-30;0;DS;ZADI;BASE;gratis maanden;project;groot;1044;11
2021-11-30;0;DS;ZADI;BASE;gratis maanden;project;klein;64;11
2021-11-30;0;DS;ZADI;BASE;gratis maanden;project;middel;420;11
2021-11-30;0;DS;ZADI;BASE;korting;klantendienst;groot;3276;11
2021-11-30;0;DS;ZADI;BASE;korting;klantendienst;klein;421;11
2021-11-30;0;DS;ZADI;BASE;korting;klantendienst;middel;2246;11
2021-11-30;0;DS;ZADI;BASE;korting;mailing;klein;10;11
2021-11-30;0;DS;ZADI;BASE;korting;open comm;middel;12;11
2021-11-30;0;DS;ZADI;BASE;korting;overig;klein;10;11
2021-11-30;0;DS;ZADI;BASE;korting;overig;middel;56;11
2021-11-30;0;DS;ZADI;BASE;korting;project;groot;1532;11
2021-11-30;0;DS;ZADI;BASE;korting;project;klein;119;11
2021-11-30;0;DS;ZADI;BASE;korting;project;middel;843;11
2021-11-30;0;DS;ZADI;BASE;korting;winback;klein;10;11
2021-11-30;0;DS;ZADI;BASE;korting;winback;middel;24;11
2021-11-30;0;DS;ZADI;BASE;tolpoort;tolpoort;groot;36;11
2021-11-30;0;DS;ZADI;BASE;tolpoort;tolpoort;middel;18;11
2021-11-30;0;DS;ZADI;BASE;vitrine;overig;groot;30;11
2021-11-30;0;DS;ZADI;BASE;vitrine;overig;middel;15;11
2021-11-30;0;DS;ZADI;BASE;vitrine;project;groot;696;11
2021-11-30;0;DS;ZADI;BASE;vitrine;project;klein;165;11
2021-11-30;0;DS;ZADI;BASE;vitrine;project;middel;356;11
2021-11-30;0;DS;ZADI;None;korting;open comm;klein;10;11
2021-11-30;0;DS;ZADI;None;korting;open comm;middel;12;11
2021-11-30;0;DS;ZADI;None;korting;overig;klein;10;11
2021-11-30;0;DS;ZADI;None;korting;project;klein;11;11
2021-11-30;0;DS;ZADI;None;korting;project;middel;52;11
2021-11-30;0;DS;ZADI;None;vitrine;project;klein;19;11
2021-11-30;0;DS;ZADI;PROMO;geschenk;geschenkactie;groot;584;11
2021-11-30;0;DS;ZADI;PROMO;geschenk;geschenkactie;klein;93;11
2021-11-30;0;DS;ZADI;PROMO;geschenk;geschenkactie;middel;283;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;Gratis maanden;groot;653;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;Gratis maanden;klein;113;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;Gratis maanden;middel;337;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;mailing;groot;87;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;mailing;klein;23;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;mailing;middel;45;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;project;klein;18;11
2021-11-30;0;DS;ZADI;PROMO;gratis maanden;project;middel;96;11
2021-11-30;0;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;115;11
2021-11-30;0;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;33;11
2021-11-30;0;DS;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;69;11
2021-11-30;0;DS;ZADI;PROMO;koppelverkoop;open comm;groot;354;11
2021-11-30;0;DS;ZADI;PROMO;koppelverkoop;open comm;klein;58;11
2021-11-30;0;DS;ZADI;PROMO;koppelverkoop;open comm;middel;147;11
2021-11-30;0;DS;ZADI;PROMO;korting;content;groot;2486;11
2021-11-30;0;DS;ZADI;PROMO;korting;content;klein;335;11
2021-11-30;0;DS;ZADI;PROMO;korting;content;middel;1295;11
2021-11-30;0;DS;ZADI;PROMO;korting;klantendienst;groot;1117;11
2021-11-30;0;DS;ZADI;PROMO;korting;klantendienst;klein;76;11
2021-11-30;0;DS;ZADI;PROMO;korting;klantendienst;middel;563;11
2021-11-30;0;DS;ZADI;PROMO;korting;mailing;groot;1271;11
2021-11-30;0;DS;ZADI;PROMO;korting;mailing;klein;100;11
2021-11-30;0;DS;ZADI;PROMO;korting;mailing;middel;466;11
2021-11-30;0;DS;ZADI;PROMO;korting;open comm;groot;1123;11
2021-11-30;0;DS;ZADI;PROMO;korting;open comm;klein;100;11
2021-11-30;0;DS;ZADI;PROMO;korting;open comm;middel;698;11
2021-11-30;0;DS;ZADI;PROMO;korting;overig;groot;1470;11
2021-11-30;0;DS;ZADI;PROMO;korting;overig;klein;75;11
2021-11-30;0;DS;ZADI;PROMO;korting;overig;middel;368;11
2021-11-30;0;DS;ZADI;PROMO;korting;project;groot;5117;11
2021-11-30;0;DS;ZADI;PROMO;korting;project;klein;404;11
2021-11-30;0;DS;ZADI;PROMO;korting;project;middel;2372;11
2021-11-30;0;DS;ZADI;PROMO;korting;student;groot;416;11
2021-11-30;0;DS;ZADI;PROMO;korting;student;klein;47;11
2021-11-30;0;DS;ZADI;PROMO;korting;student;middel;180;11
2021-11-30;0;DS;ZADI;PROMO;korting;winback;groot;691;11
2021-11-30;0;DS;ZADI;PROMO;korting;winback;klein;132;11
2021-11-30;0;DS;ZADI;PROMO;korting;winback;middel;391;11
2021-11-30;0;DS;ZADI;PROMO;overig;student;groot;190;11
2021-11-30;0;DS;ZADI;PROMO;overig;student;klein;57;11
2021-11-30;0;DS;ZADI;PROMO;overig;student;middel;116;11
2021-11-30;0;DS;ZADI;PROMO;stunt;open comm;groot;26;11
2021-11-30;0;DS;ZADI;PROMO;stunt;open comm;klein;15;11
2021-11-30;0;DS;ZADI;PROMO;stunt;open comm;middel;19;11
2021-11-30;0;DS;ZADI;PROMO;stunt;project;groot;392;11
2021-11-30;0;DS;ZADI;PROMO;stunt;project;klein;17;11
2021-11-30;0;DS;ZADI;PROMO;stunt;project;middel;243;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;overig;groot;264;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;overig;klein;79;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;overig;middel;180;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;project;groot;58;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;project;klein;16;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;project;middel;34;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;tolpoort;groot;556;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;tolpoort;klein;85;11
2021-11-30;0;DS;ZADI;PROMO;tolpoort;tolpoort;middel;275;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;geschenkactie;groot;102;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;geschenkactie;klein;23;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;geschenkactie;middel;56;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;overig;groot;60;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;overig;klein;15;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;overig;middel;30;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;project;groot;2457;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;project;klein;426;11
2021-11-30;0;DS;ZADI;PROMO;vitrine;project;middel;1238;11
2021-11-30;0;DS;ZADI;SPONSOR;korting;project;klein;26;11
2021-11-30;0;DS;ZADI;SPONSOR;stunt;project;klein;2564;11
2021-11-30;0;DS;ZADI;STUNT;korting;klantendienst;groot;58;11
2021-11-30;0;DS;ZADI;STUNT;korting;klantendienst;middel;29;11
2021-11-30;0;DS;ZADI;STUNT;korting;open comm;groot;5912;11
2021-11-30;0;DS;ZADI;STUNT;korting;open comm;klein;183;11
2021-11-30;0;DS;ZADI;STUNT;korting;open comm;middel;2069;11
2021-11-30;0;DS;ZADI;STUNT;korting;overig;klein;33;11
2021-11-30;0;DS;ZADI;STUNT;korting;project;groot;25;11
2021-11-30;0;DS;ZADI;STUNT;korting;project;klein;12;11
2021-11-30;0;DS;ZADI;STUNT;korting;project;middel;18;11
2021-11-30;0;DS;ZADI;STUNT;stunt;1week1euro;groot;3127;11
2021-11-30;0;DS;ZADI;STUNT;stunt;1week1euro;klein;172;11
2021-11-30;0;DS;ZADI;STUNT;stunt;1week1euro;middel;1036;11
2021-11-30;0;DS;ZADI;STUNT;stunt;open comm;groot;10527;11
2021-11-30;0;DS;ZADI;STUNT;stunt;open comm;klein;451;11
2021-11-30;0;DS;ZADI;STUNT;stunt;open comm;middel;5080;11
2021-11-30;0;DS;ZADI;STUNT;tolpoort;project;groot;9474;11
2021-11-30;0;DS;ZADI;STUNT;tolpoort;project;klein;1699;11
2021-11-30;0;DS;ZADI;STUNT;tolpoort;project;middel;4856;11
2021-11-30;0;DS;ZADI;STUNT;tolpoort;tolpoort;groot;1699;11
2021-11-30;0;DS;ZADI;STUNT;tolpoort;tolpoort;klein;282;11
2021-11-30;0;DS;ZADI;STUNT;tolpoort;tolpoort;middel;1080;11
2021-11-30;0;DS;ZADI;STUNT;vitrine;project;groot;919;11
2021-11-30;0;DS;ZADI;STUNT;vitrine;project;klein;146;11
2021-11-30;0;DS;ZADI;STUNT;vitrine;project;middel;383;11
2021-11-30;0;GVA;DIGI;BASE;korting;klantendienst;groot;291;11
2021-11-30;0;GVA;DIGI;BASE;korting;klantendienst;klein;35;11
2021-11-30;0;GVA;DIGI;BASE;korting;klantendienst;middel;146;11
