brand;print;subscr_type;pricecat;Date;forecast;currentcheck;newcheck;inflow_transformers;inflow_switchers;churncheck;trans_outflow;switcher_outflow;nettosaldo;churnpercentage
NB;Digi;PLUS;PROMO;2021-03-31;0;5030.0;749;155;16;258;644;13;0.0;0.05114
NB;Digi;PLUS;PROMO;2021-04-30;0;4901.0;485;141;42;278;569;11;0.0;0.055268
NB;Digi;PLUS;PROMO;2021-05-31;0;4701.0;634;103;58;349;752;9;0.0;0.07121
NB;Digi;PLUS;PROMO;2021-06-30;0;4633.0;696;131;30;344;592;11;0.0;0.073176
NB;Digi;PLUS;PROMO;2021-07-31;1;4715.0;733;86;36;335;425;13;-82.0;0.072307
NB;Digi;PLUS;PROMO;2021-08-31;1;5089.0;1048;92;38;330;467;7;-374.0;0.069989
NB;Digi;PLUS;PROMO;2021-09-30;1;5014.0;777;0;35;385;491;11;75.0;0.075653
NB;Digi;PLUS;PROMO;2021-10-31;1;4717.0;743;0;49;374;703;12;297.0;0.074591
NB;Digi;PLUS;PROMO;2021-11-30;1;4611.0;746;1;49;371;521;10;106.0;0.078652
NB;Digi;PLUS;PROMO;2021-12-31;1;4468.0;737;0;39;412;498;9;143.0;0.089352
NB;Digi;PLUS;PROMO;2022-01-31;1;4328.0;781;0;36;447;500;10;140.0;0.100045
NB;Digi;PLUS;PROMO;2022-02-28;1;3629.0;288;0;43;520;494;16;699.0;0.120148
NB;Digi;PLUS;PROMO;2022-03-31;1;3903.0;1144;1;39;376;524;10;-274.0;0.10361
NB;Digi;PLUS;PROMO;2022-04-30;1;3623.0;294;4;55;426;193;14;280.0;0.109147
NB;Digi;PLUS;PROMO;2022-05-31;1;2728.0;307;0;64;483;767;16;895.0;0.133315
NB;Digi;PLUS;PROMO;2022-06-30;1;2505.0;422;0;48;480;197;16;223.0;0.175953
NB;Digi;PLUS;PROMO;2022-07-31;1;2698.0;807;0;52;445;206;15;-193.0;0.177645
NB;Digi;PLUS;PROMO;2022-08-31;1;3145.0;1121;0;54;436;283;9;-447.0;0.161601
NB;Digi;PLUS;PROMO;2022-09-30;1;2986.0;851;0;51;506;541;14;159.0;0.16089
NB;Digi;PLUS;PROMO;2022-10-31;1;2608.0;816;0;64;492;752;14;378.0;0.164769
NB;Digi;PLUS;PROMO;2022-11-30;1;2423.0;820;1;65;487;571;13;185.0;0.186733
NB;Digi;PLUS;PROMO;2022-12-31;1;2216.0;810;1;55;515;547;11;207.0;0.212546
NB;Digi;PLUS;STUNT;2015-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2015-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-02-29;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2016-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2017-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2018-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-02-28;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-03-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-04-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-05-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-06-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-09-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-10-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-11-30;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2019-12-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2020-01-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2020-02-29;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2020-03-31;0;240.0;270;0;0;0;0;0;0.0;0.0
NB;Digi;PLUS;STUNT;2020-04-30;0;864.0;622;1;0;4;0;1;0.0;0.016667
NB;Digi;PLUS;STUNT;2020-05-31;0;712.0;384;1;1;57;542;0;0.0;0.065972
NB;Digi;PLUS;STUNT;2020-06-30;0;211.0;208;3;0;21;671;1;0.0;0.029494
NB;Digi;PLUS;STUNT;2020-07-31;0;256.0;265;2;0;5;201;0;0.0;0.023697
NB;Digi;PLUS;STUNT;2020-08-31;0;285.0;280;1;0;10;261;1;0.0;0.039062
NB;Digi;PLUS;STUNT;2020-09-30;0;3.0;2;0;0;13;264;1;0.0;0.045614
NB;Digi;PLUS;STUNT;2020-10-31;0;119.0;122;1;0;1;0;0;0.0;0.333333
NB;Digi;PLUS;STUNT;2020-11-30;0;129.0;143;2;0;9;114;0;0.0;0.07563
NB;Digi;PLUS;STUNT;2020-12-31;0;103.0;106;0;0;5;149;0;0.0;0.03876
NB;Digi;PLUS;STUNT;2021-01-31;0;121.0;120;0;0;2;102;0;0.0;0.019417
NB;Digi;PLUS;STUNT;2021-02-28;0;109.0;108;0;1;9;115;0;0.0;0.07438
NB;Digi;PLUS;STUNT;2021-03-31;0;98.0;95;0;0;5;107;0;0.0;0.045872
NB;Digi;PLUS;STUNT;2021-04-30;0;78.0;82;0;0;4;89;0;0.0;0.040816
NB;Digi;PLUS;STUNT;2021-05-31;0;85.0;83;0;1;3;74;0;0.0;0.038462
NB;Digi;PLUS;STUNT;2021-06-30;0;89.0;89;0;2;9;78;1;0.0;0.105882
NB;Digi;PLUS;STUNT;2021-07-31;1;8.0;0;0;1;3;79;0;81.0;0.033708
NB;Digi;PLUS;STUNT;2021-08-31;1;0.0;0;0;1;4;84;0;87.0;0.5
NB;Digi;PLUS;STUNT;2021-09-30;1;2.0;1;0;1;0;0;0;-2.0;0.0
NB;Digi;PLUS;STUNT;2021-10-31;1;3.0;0;0;1;0;0;0;-1.0;0.0
NB;Digi;PLUS;STUNT;2021-11-30;1;4.0;0;0;1;0;0;0;-1.0;0.0
NB;Digi;PLUS;STUNT;2021-12-31;1;5.0;0;0;1;0;0;0;-1.0;0.0
NB;Digi;PLUS;STUNT;2022-01-31;1;7.0;1;0;1;0;0;0;-2.0;0.0
NB;Digi;PLUS;STUNT;2022-02-28;1;12.0;4;0;1;0;0;0;-5.0;0.0
NB;Digi;PLUS;STUNT;2022-03-31;1;13.0;0;0;1;0;0;0;-1.0;0.0
NB;Digi;PLUS;STUNT;2022-04-30;1;12.0;0;1;1;0;3;0;1.0;0.0
NB;Digi;PLUS;STUNT;2022-05-31;1;14.0;0;1;1;0;0;0;-2.0;0.0
NB;Digi;PLUS;STUNT;2022-06-30;1;18.0;0;3;1;0;0;0;-4.0;0.0
NB;Digi;PLUS;STUNT;2022-07-31;1;21.0;0;2;1;0;0;0;-3.0;0.0
NB;Digi;PLUS;STUNT;2022-08-31;1;23.0;0;1;1;0;0;0;-2.0;0.0
NB;Digi;PLUS;STUNT;2022-09-30;1;25.0;1;0;1;0;0;0;-2.0;0.0
NB;Digi;PLUS;STUNT;2022-10-31;1;28.0;1;1;1;0;0;0;-3.0;0.0
NB;Digi;PLUS;STUNT;2022-11-30;1;31.0;0;2;1;0;0;0;-3.0;0.0
NB;Digi;PLUS;STUNT;2022-12-31;1;32.0;0;0;1;0;0;0;-1.0;0.0
NB;Print;SCHOOLS;PROMO;2015-01-31;0;586.0;3;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-02-28;0;587.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-03-31;0;587.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-04-30;0;588.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-05-31;0;588.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-06-30;0;0.0;0;0;0;587;0;0;0.0;0.998299
NB;Print;SCHOOLS;PROMO;2015-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-09-30;0;302.0;301;2;0;1;0;0;0.0;1.0
NB;Print;SCHOOLS;PROMO;2015-10-31;0;317.0;15;0;0;0;1;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2015-11-30;0;319.0;2;0;0;1;0;0;0.0;0.003155
NB;Print;SCHOOLS;PROMO;2015-12-31;0;319.0;1;0;0;0;1;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-01-31;0;320.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-02-29;0;323.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-03-31;0;324.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-04-30;0;325.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-05-31;0;325.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-06-30;0;0.0;0;0;0;325;0;0;0.0;1.0
NB;Print;SCHOOLS;PROMO;2016-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-09-30;0;293.0;295;1;0;4;0;0;0.0;1.0
NB;Print;SCHOOLS;PROMO;2016-10-31;0;301.0;8;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-11-30;0;308.0;7;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2016-12-31;0;308.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-01-31;0;310.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-02-28;0;310.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-03-31;0;311.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-04-30;0;311.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-05-31;0;313.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-06-30;0;1.0;0;0;0;312;0;0;0.0;0.996805
NB;Print;SCHOOLS;PROMO;2017-07-31;0;1.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-08-31;0;1.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-09-30;0;276.0;276;0;0;1;0;0;0.0;1.0
NB;Print;SCHOOLS;PROMO;2017-10-31;0;282.0;5;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-11-30;0;284.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2017-12-31;0;285.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-01-31;0;285.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-02-28;0;286.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-03-31;0;289.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-04-30;0;289.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-05-31;0;290.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-06-30;0;0.0;0;0;0;290;0;0;0.0;1.0
NB;Print;SCHOOLS;PROMO;2018-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-08-31;0;1.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-09-30;0;267.0;265;1;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-10-31;0;272.0;5;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-11-30;0;276.0;4;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2018-12-31;0;275.0;0;0;0;0;1;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-01-31;0;276.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-02-28;0;279.0;3;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-03-31;0;279.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-04-30;0;282.0;3;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-05-31;0;283.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-06-30;0;0.0;0;0;0;283;0;0;0.0;1.0
NB;Print;SCHOOLS;PROMO;2019-07-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-08-31;0;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-09-30;0;255.0;253;2;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-10-31;0;257.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-11-30;0;258.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2019-12-31;0;258.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-01-31;0;258.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-02-29;0;258.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-03-31;0;258.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-04-30;0;258.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-05-31;0;258.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-06-30;0;249.0;0;0;0;9;0;0;0.0;0.034884
NB;Print;SCHOOLS;PROMO;2020-07-31;0;7.0;0;0;0;240;1;0;0.0;0.963855
NB;Print;SCHOOLS;PROMO;2020-08-31;0;0.0;0;0;0;4;0;0;0.0;0.571429
NB;Print;SCHOOLS;PROMO;2020-09-30;0;198.0;191;1;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-10-31;0;205.0;7;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-11-30;0;207.0;2;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2020-12-31;0;210.0;1;1;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-01-31;0;211.0;1;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-02-28;0;211.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-03-31;0;211.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-04-30;0;211.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-05-31;0;211.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-06-30;0;32.0;0;0;0;179;0;0;0.0;0.848341
NB;Print;SCHOOLS;PROMO;2021-07-31;1;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-08-31;1;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-09-30;1;204.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-10-31;1;215.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-11-30;1;219.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2021-12-31;1;222.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-01-31;1;223.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-02-28;1;224.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-03-31;1;224.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-04-30;1;224.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-05-31;1;224.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-06-30;1;85.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-07-31;1;0.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-08-31;1;12.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-09-30;1;206.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-10-31;1;215.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-11-30;1;218.0;0;0;0;0;0;0;0.0;0.0
NB;Print;SCHOOLS;PROMO;2022-12-31;1;220.0;0;0;0;0;0;0;0.0;0.0
NB;Print;WEEKEND;BASE;2015-01-31;0;1132.0;83;9;13;49;0;3;0.0;0.0
NB;Print;WEEKEND;BASE;2015-02-28;0;1158.0;28;15;11;33;0;3;0.0;0.029152
NB;Print;WEEKEND;BASE;2015-03-31;0;1131.0;37;3;9;54;0;0;0.0;0.046632
NB;Print;WEEKEND;BASE;2015-04-30;0;1148.0;22;3;8;37;0;2;0.0;0.032714
NB;Print;WEEKEND;BASE;2015-05-31;0;1120.0;15;1;18;43;1;3;0.0;0.037456
NB;Print;WEEKEND;BASE;2015-06-30;0;1106.0;16;7;9;47;0;4;0.0;0.041964
NB;Print;WEEKEND;BASE;2015-07-31;0;1095.0;7;1;14;28;0;3;0.0;0.025316
NB;Print;WEEKEND;BASE;2015-08-31;0;1125.0;15;1;12;22;0;4;0.0;0.020091
NB;Print;WEEKEND;BASE;2015-09-30;0;1088.0;15;2;7;25;2;3;0.0;0.022222
NB;Print;WEEKEND;BASE;2015-10-31;0;1126.0;19;10;10;26;5;3;0.0;0.023897
NB;Print;WEEKEND;BASE;2015-11-30;0;1111.0;12;9;4;34;3;4;0.0;0.030195
NB;Print;WEEKEND;BASE;2015-12-31;0;1072.0;4;10;9;31;3;6;0.0;0.027903
NB;Print;WEEKEND;BASE;2016-01-31;0;1063.0;27;25;10;55;3;5;0.0;0.051306
NB;Print;WEEKEND;BASE;2016-02-29;0;1102.0;8;25;9;28;2;3;0.0;0.026341
NB;Print;WEEKEND;BASE;2016-03-31;0;1046.0;12;14;6;32;1;6;0.0;0.029038
NB;Print;WEEKEND;BASE;2016-04-30;0;1082.0;9;12;10;38;2;6;0.0;0.036329
NB;Print;WEEKEND;BASE;2016-05-31;0;1049.0;7;20;7;25;1;4;0.0;0.023105
NB;Print;WEEKEND;BASE;2016-06-30;0;1050.0;11;26;4;34;0;4;0.0;0.032412
NB;Print;WEEKEND;BASE;2016-07-31;0;1080.0;10;12;8;20;2;8;0.0;0.019048
NB;Print;WEEKEND;BASE;2016-08-31;0;1054.0;6;15;10;23;2;3;0.0;0.021296
NB;Print;WEEKEND;BASE;2016-09-30;0;1056.0;7;7;2;20;0;2;0.0;0.018975
NB;Print;WEEKEND;BASE;2016-10-31;0;1085.0;8;8;12;29;0;5;0.0;0.027462
NB;Print;WEEKEND;BASE;2016-11-30;0;1038.0;9;4;9;16;0;3;0.0;0.014747
NB;Print;WEEKEND;BASE;2016-12-31;0;1083.0;16;3;9;26;1;3;0.0;0.025048
NB;Print;WEEKEND;BASE;2017-01-31;0;1022.0;14;4;10;31;1;6;0.0;0.028624
NB;Print;WEEKEND;BASE;2017-02-28;0;1021.0;7;7;18;27;3;4;0.0;0.026419
NB;Print;WEEKEND;BASE;2017-03-31;0;1028.0;12;13;18;24;0;1;0.0;0.023506
NB;Print;WEEKEND;BASE;2017-04-30;0;1048.0;7;11;17;24;1;1;0.0;0.023346
NB;Print;WEEKEND;BASE;2017-05-31;0;1086.0;2;9;9;15;1;2;0.0;0.014313
NB;Print;WEEKEND;BASE;2017-06-30;0;1046.0;2;6;10;26;0;3;0.0;0.023941
NB;Print;WEEKEND;BASE;2017-07-31;0;1106.0;5;11;15;19;1;4;0.0;0.018164
NB;Print;WEEKEND;BASE;2017-08-31;0;1070.0;6;10;7;15;3;3;0.0;0.013562
NB;Print;WEEKEND;BASE;2017-09-30;0;1121.0;5;13;16;18;3;4;0.0;0.016822
NB;Print;WEEKEND;BASE;2017-10-31;0;1067.0;5;10;17;24;5;3;0.0;0.021409
NB;Print;WEEKEND;BASE;2017-11-30;0;1055.0;7;3;15;14;3;6;0.0;0.013121
NB;Print;WEEKEND;BASE;2017-12-31;0;1044.0;12;12;14;29;5;3;0.0;0.027488
NB;Print;WEEKEND;BASE;2018-01-31;0;1066.0;12;12;11;34;3;7;0.0;0.032567
NB;Print;WEEKEND;BASE;2018-02-28;0;1048.0;7;9;9;15;1;2;0.0;0.014071
NB;Print;WEEKEND;BASE;2018-03-31;0;1114.0;10;16;8;34;2;5;0.0;0.032443
NB;Print;WEEKEND;BASE;2018-04-30;0;1134.0;4;15;17;15;0;3;0.0;0.013465
NB;Print;WEEKEND;BASE;2018-05-31;0;1073.0;7;7;11;18;1;2;0.0;0.015873
NB;Print;WEEKEND;BASE;2018-06-30;0;1133.0;3;8;13;23;3;6;0.0;0.021435
NB;Print;WEEKEND;BASE;2018-07-31;0;1080.0;7;4;15;19;1;5;0.0;0.01677
NB;Print;WEEKEND;BASE;2018-08-31;0;1070.0;9;9;10;18;4;3;0.0;0.016667
NB;Print;WEEKEND;BASE;2018-09-30;0;1127.0;7;11;14;16;2;3;0.0;0.014953
NB;Print;WEEKEND;BASE;2018-10-31;0;1068.0;3;9;9;15;1;5;0.0;0.01331
NB;Print;WEEKEND;BASE;2018-11-30;0;1083.0;10;10;8;21;0;5;0.0;0.019663
NB;Print;WEEKEND;BASE;2018-12-31;0;1151.0;9;9;14;27;1;6;0.0;0.024931
NB;Print;WEEKEND;BASE;2019-01-31;0;1086.0;9;8;14;29;0;5;0.0;0.025195
NB;Print;WEEKEND;BASE;2019-02-28;0;1055.0;7;10;10;23;2;4;0.0;0.021179
NB;Print;WEEKEND;BASE;2019-03-31;0;1139.0;11;12;20;30;2;3;0.0;0.028436
NB;Print;WEEKEND;BASE;2019-04-30;0;1098.0;4;6;14;18;1;4;0.0;0.015803
NB;Print;WEEKEND;BASE;2019-05-31;0;1099.0;4;7;12;23;0;5;0.0;0.020947
NB;Print;WEEKEND;BASE;2019-06-30;0;1126.0;4;7;9;24;2;9;0.0;0.021838
NB;Print;WEEKEND;BASE;2019-07-31;0;1037.0;2;6;7;25;0;6;0.0;0.022202
NB;Print;WEEKEND;BASE;2019-08-31;0;1127.0;11;7;10;19;0;6;0.0;0.018322
